	timestamps	stim_X	stim_Y	gaze_X	gaze_Y	frame	timestamp	success
1009	1614777632.1446471	376	251	474	343	788	26.233	1
1010	1614777632.15578	376	251	474	341	788	26.233	1
1011	1614777632.166434	376	251	475	340	788	26.233	1
1012	1614777632.178023	382	246	478	338	789	26.267	1
1013	1614777632.188991	382	246	482	337	789	26.267	1
1014	1614777632.1998491	383	238	486	336	789	26.267	1
1015	1614777632.211226	383	238	490	335	790	26.3	1
1016	1614777632.2223349	384	230	494	333	790	26.3	1
1017	1614777632.233057	384	230	497	332	790	26.3	1
1018	1614777632.2447	384	230	500	331	791	26.333000000000002	1
1019	1614777632.2559211	386	221	502	330	791	26.333000000000002	1
1020	1614777632.266663	386	221	504	330	791	26.333000000000002	1
1021	1614777632.278219	386	221	507	329	792	26.366999999999997	1
1022	1614777632.289176	386	221	510	329	792	26.366999999999997	1
1023	1614777632.299993	384	214	513	329	792	26.366999999999997	1
1024	1614777632.311413	384	214	515	329	793	26.4	1
1025	1614777632.3227189	384	214	517	329	793	26.4	1
1026	1614777632.333191	384	214	519	329	793	26.4	1
1027	1614777632.3447812	375	214	520	329	794	26.433000000000003	1
1028	1614777632.3559089	375	214	521	329	794	26.433000000000003	1
1029	1614777632.366435	375	214	523	329	794	26.433000000000003	1
1030	1614777632.378241	375	214	526	328	795	26.467	1
1031	1614777632.38922	366	214	532	323	795	26.467	1
1032	1614777632.3997009	366	214	550	307	795	26.467	1
1033	1614777632.411257	366	214	576	284	795	26.467	1
1034	1614777632.422599	366	214	604	259	796	26.5	1
1035	1614777632.433058	357	214	632	236	796	26.5	1
1036	1614777632.444653	357	214	656	217	796	26.5	1
1037	1614777632.4557722	357	214	678	200	797	26.533	1
1038	1614777632.4662368	357	214	696	186	797	26.533	1
1039	1614777632.4779801	357	214	711	172	797	26.533	1
1040	1614777632.489443	349	216	725	161	798	26.566999999999997	1
1041	1614777632.499729	349	216	737	151	798	26.566999999999997	1
1042	1614777632.511583	349	216	748	142	798	26.566999999999997	1
1043	1614777632.522489	349	216	758	134	799	26.6	1
1044	1614777632.532959	341	216	766	126	799	26.6	1
1045	1614777632.544671	341	216	773	120	799	26.6	1
1046	1614777632.556274	341	216	773	118	800	26.633000000000003	1
1047	1614777632.566252	341	216	759	124	800	26.633000000000003	1
1048	1614777632.57834	332	216	735	135	800	26.633000000000003	1
1049	1614777632.588991	332	216	712	149	801	26.666999999999998	1
1050	1614777632.59974	332	216	691	161	801	26.666999999999998	1
1051	1614777632.611232	332	216	673	172	801	26.666999999999998	1
1052	1614777632.622294	332	216	656	183	802	26.7	1
1053	1614777632.632909	323	216	641	193	802	26.7	1
1054	1614777632.644465	323	216	628	202	802	26.7	1
1055	1614777632.655699	323	216	615	209	803	26.733	1
1056	1614777632.666216	323	216	605	217	803	26.733	1
1057	1614777632.6778119	314	216	594	223	804	26.767	1
1058	1614777632.688976	314	216	585	229	804	26.767	1
1059	1614777632.700244	314	216	576	234	804	26.767	1
1060	1614777632.711154	314	216	569	238	804	26.767	1
1061	1614777632.722371	305	217	562	242	805	26.8	1
1062	1614777632.732841	305	217	555	245	805	26.8	1
1063	1614777632.7447991	305	217	549	248	805	26.8	1
1064	1614777632.756021	305	217	544	252	805	26.8	1
1065	1614777632.766247	297	217	538	254	806	26.833000000000002	1
1066	1614777632.777664	297	217	533	257	806	26.833000000000002	1
1067	1614777632.788831	297	217	529	260	807	26.866999999999997	1
1068	1614777632.7995381	297	217	524	263	807	26.866999999999997	1
1069	1614777632.811262	288	219	518	264	807	26.866999999999997	1
1070	1614777632.822371	288	219	512	263	808	26.9	1
1071	1614777632.832845	288	219	506	263	808	26.9	1
1072	1614777632.8443289	288	219	500	262	808	26.9	1
1073	1614777632.855404	288	219	495	262	809	26.933000000000003	1
1074	1614777632.866341	279	219	490	261	809	26.933000000000003	1
1075	1614777632.877624	279	219	486	261	809	26.933000000000003	1
1076	1614777632.888685	279	219	482	260	810	26.967	1
1077	1614777632.899367	279	219	478	260	810	26.967	1
1078	1614777632.9109259	271	219	474	259	810	26.967	1
1079	1614777632.922301	271	219	470	259	811	27.0	1
1080	1614777632.932955	271	219	466	259	811	27.0	1
1081	1614777632.944224	271	219	463	259	811	27.0	1
1082	1614777632.955334	262	220	459	258	812	27.033	1
1083	1614777632.9660141	262	220	456	258	812	27.033	1
1084	1614777632.978272	262	220	453	258	813	27.066999999999997	1
1085	1614777632.988669	262	220	449	258	813	27.066999999999997	1
1086	1614777632.999264	262	220	446	258	813	27.066999999999997	1
1087	1614777633.011395	253	221	443	258	813	27.066999999999997	1
1088	1614777633.022002	253	221	441	258	814	27.1	1
1089	1614777633.0341358	253	221	438	258	814	27.1	1
1090	1614777633.044195	253	221	435	258	814	27.1	1
1091	1614777633.055196	245	223	431	258	815	27.133000000000003	1
1092	1614777633.065923	245	223	428	258	815	27.133000000000003	1
1093	1614777633.0776	245	223	426	259	816	27.166999999999998	1
1094	1614777633.08877	245	223	423	259	816	27.166999999999998	1
1095	1614777633.098976	245	223	421	260	816	27.166999999999998	1
1096	1614777633.110582	236	223	418	260	816	27.166999999999998	1
1097	1614777633.1217618	236	223	416	261	816	27.166999999999998	1
1098	1614777633.132381	228	224	414	261	817	27.2	1
1099	1614777633.143969	228	224	412	262	817	27.2	1
1100	1614777633.155165	228	224	410	263	818	27.233	1
1101	1614777633.165774	219	226	407	263	818	27.233	1
1102	1614777633.177306	219	226	404	263	818	27.233	1
1103	1614777633.188427	219	226	401	263	819	27.267	1
1104	1614777633.199346	211	227	398	263	819	27.267	1
1105	1614777633.210839	211	227	397	263	819	27.267	1
1106	1614777633.221742	203	228	396	263	820	27.3	1
1107	1614777633.232344	203	228	395	263	820	27.3	1
1108	1614777633.24394	203	228	393	263	820	27.3	1
1109	1614777633.255248	194	229	392	264	821	27.333000000000002	1
1110	1614777633.265619	194	229	391	265	821	27.333000000000002	1
1111	1614777633.277444	186	231	390	266	821	27.333000000000002	1
1112	1614777633.288745	186	231	389	267	822	27.366999999999997	1
1113	1614777633.298961	177	232	388	268	822	27.366999999999997	1
1114	1614777633.310916	177	232	388	268	822	27.366999999999997	1
1115	1614777633.3217142	177	232	387	269	823	27.4	1
1116	1614777633.3323212	169	233	386	269	823	27.4	1
1117	1614777633.343987	169	233	385	268	823	27.4	1
1118	1614777633.355015	169	233	381	269	824	27.433000000000003	1
1119	1614777633.3655472	169	233	375	270	824	27.433000000000003	1
1120	1614777633.37748	161	235	367	271	824	27.433000000000003	1
1121	1614777633.388222	161	235	361	273	825	27.467	1
1122	1614777633.398944	161	235	356	275	825	27.467	1
1123	1614777633.4108698	152	236	350	277	825	27.467	1
1124	1614777633.421438	152	236	346	278	826	27.5	1
1125	1614777633.432201	152	236	342	279	826	27.5	1
1126	1614777633.443816	144	238	339	281	826	27.5	1
1127	1614777633.454884	144	238	335	282	827	27.533	1
1128	1614777633.4656188	144	238	332	283	827	27.533	1
1129	1614777633.4771369	136	240	329	283	827	27.533	1
1130	1614777633.488745	136	240	326	283	827	27.533	1
1131	1614777633.498944	136	240	323	283	828	27.566999999999997	1
1132	1614777633.5104241	136	240	318	284	828	27.566999999999997	1
1133	1614777633.521795	127	241	313	284	829	27.6	1
1134	1614777633.532213	127	241	309	285	829	27.6	1
1135	1614777633.543864	127	241	306	286	829	27.6	1
1136	1614777633.554847	119	242	303	286	829	27.6	1
1137	1614777633.565518	119	242	301	287	830	27.633000000000003	1
1138	1614777633.577118	119	242	298	287	830	27.633000000000003	1
1139	1614777633.588161	111	245	296	287	831	27.666999999999998	1
1140	1614777633.598626	111	245	293	286	831	27.666999999999998	1
1141	1614777633.610487	111	245	291	286	831	27.666999999999998	1
1142	1614777633.621463	111	245	288	286	832	27.7	1
1143	1614777633.6320689	103	246	285	287	832	27.7	1
1144	1614777633.6435869	103	246	283	287	832	27.7	1
1145	1614777633.654931	103	246	281	288	833	27.733	1
1146	1614777633.665349	103	246	280	288	833	27.733	1
1147	1614777633.676975	94	248	277	289	833	27.733	1
1148	1614777633.688084	94	248	276	290	834	27.767	1
1149	1614777633.698766	94	248	274	290	834	27.767	1
1150	1614777633.710284	86	249	272	291	834	27.767	1
1151	1614777633.721395	86	249	270	291	835	27.8	1
1152	1614777633.7320712	86	249	268	291	835	27.8	1
1153	1614777633.7437038	78	251	267	292	835	27.8	1
1154	1614777633.754968	78	251	265	292	836	27.833000000000002	1
1155	1614777633.765564	78	251	264	292	836	27.833000000000002	1
1156	1614777633.7770119	78	251	262	292	836	27.833000000000002	1
1157	1614777633.7881641	80	248	260	291	837	27.866999999999997	1
1158	1614777633.7987769	80	248	258	291	838	27.9	1
1159	1614777633.8102698	80	248	257	291	838	27.9	1
1160	1614777633.821418	80	248	255	291	838	27.9	1
1161	1614777633.832189	80	248	254	292	838	27.9	1
1162	1614777633.8438349	87	245	253	293	838	27.9	1
1163	1614777633.8547099	87	245	251	293	838	27.9	1
1164	1614777633.8654132	87	245	251	293	839	27.933000000000003	1
1165	1614777633.877025	87	245	250	293	839	27.933000000000003	1
1166	1614777633.888325	96	244	250	293	839	27.933000000000003	1
1167	1614777633.898977	96	244	250	294	840	27.967	1
1168	1614777633.910827	96	244	248	295	840	27.967	1
1169	1614777633.921564	96	244	244	297	840	27.967	1
1170	1614777633.932059	104	242	237	298	841	28.0	1
1171	1614777633.9434788	104	242	229	300	841	28.0	1
1172	1614777633.9547448	104	242	222	302	842	28.033	1
1173	1614777633.965249	104	242	216	304	842	28.033	1
1174	1614777633.977016	104	242	210	305	842	28.033	1
1175	1614777633.988267	112	241	205	305	843	28.066999999999997	1
1176	1614777633.998707	112	241	200	306	843	28.066999999999997	1
1177	1614777634.011248	112	241	196	307	843	28.066999999999997	1
1178	1614777634.0218132	112	241	191	309	843	28.066999999999997	1
1179	1614777634.031842	121	240	187	310	844	28.1	1
1180	1614777634.043451	121	240	184	311	844	28.1	1
1181	1614777634.054466	121	240	181	311	845	28.133000000000003	1
1182	1614777634.065298	121	240	181	310	845	28.133000000000003	1
1183	1614777634.0767539	121	240	182	309	845	28.133000000000003	1
1184	1614777634.0878901	129	238	184	308	846	28.166999999999998	1
1185	1614777634.098569	129	238	186	307	846	28.166999999999998	1
1186	1614777634.109893	129	238	187	306	846	28.166999999999998	1
1187	1614777634.120981	137	235	189	305	847	28.2	1
1188	1614777634.131781	137	235	191	304	847	28.2	1
1189	1614777634.143242	137	235	193	304	848	28.233	1
1190	1614777634.154305	145	234	194	303	849	28.267	1
1191	1614777634.165272	145	234	196	302	849	28.267	1
1192	1614777634.1767519	154	233	198	301	849	28.267	1
1193	1614777634.187609	154	233	199	301	849	28.267	1
1194	1614777634.19856	154	233	201	300	850	28.3	1
1195	1614777634.210049	162	231	202	299	850	28.3	1
1196	1614777634.221037	162	231	204	298	850	28.3	1
1197	1614777634.2317472	162	231	205	297	850	28.3	1
1198	1614777634.243293	170	230	207	296	850	28.3	1
1199	1614777634.254195	170	230	208	295	850	28.3	1
1200	1614777634.264831	170	230	210	294	851	28.333000000000002	1
1201	1614777634.276583	179	228	211	293	851	28.333000000000002	1
1202	1614777634.287915	179	228	213	292	851	28.333000000000002	1
1203	1614777634.298444	179	228	215	292	852	28.366999999999997	1
1204	1614777634.3100019	179	228	216	291	852	28.366999999999997	1
1205	1614777634.321571	187	227	217	290	852	28.366999999999997	1
1206	1614777634.331795	187	227	218	289	853	28.4	1
1207	1614777634.344303	187	227	219	288	853	28.4	1
1208	1614777634.3543599	187	227	221	287	853	28.4	1
1209	1614777634.365217	196	226	222	286	854	28.433000000000003	1
1210	1614777634.3766289	196	226	224	285	854	28.433000000000003	1
1211	1614777634.388002	196	226	225	284	854	28.433000000000003	1
1212	1614777634.398381	196	226	230	283	855	28.467	1
1213	1614777634.409994	204	224	236	282	855	28.467	1
1214	1614777634.4212651	204	224	245	281	856	28.5	1
1215	1614777634.431867	204	224	252	279	856	28.5	1
1216	1614777634.4433439	204	224	259	278	856	28.5	1
1217	1614777634.454362	204	224	265	277	857	28.533	1
1218	1614777634.465241	212	223	271	275	857	28.533	1
1219	1614777634.476454	212	223	276	273	857	28.533	1
1220	1614777634.487539	212	223	281	271	858	28.566999999999997	1
1221	1614777634.4984028	212	223	286	270	858	28.566999999999997	1
1222	1614777634.509837	221	221	291	269	859	28.6	1
1223	1614777634.520834	221	221	296	269	859	28.6	1
1224	1614777634.531643	221	221	300	268	860	28.633000000000003	1
1225	1614777634.543175	221	221	303	266	860	28.633000000000003	1
1226	1614777634.553971	229	220	306	265	860	28.633000000000003	1
1227	1614777634.564999	229	220	309	264	861	28.666999999999998	1
1228	1614777634.5764382	229	220	312	261	861	28.666999999999998	1
1229	1614777634.5873961	229	220	314	257	861	28.666999999999998	1
1230	1614777634.5983	238	220	316	248	861	28.666999999999998	1
1231	1614777634.609808	238	220	317	240	862	28.7	1
1232	1614777634.621033	238	220	317	231	862	28.7	1
1233	1614777634.631568	238	220	318	224	862	28.7	1
1234	1614777634.643184	246	219	318	217	862	28.7	1
1235	1614777634.654331	246	219	319	212	862	28.7	1
1236	1614777634.6649551	246	219	320	209	863	28.733	1
1237	1614777634.676512	246	219	321	205	863	28.733	1
1238	1614777634.687416	255	217	321	201	863	28.733	1
1239	1614777634.69841	255	217	321	197	864	28.767	1
1240	1614777634.709613	255	217	322	194	864	28.767	1
1241	1614777634.720823	255	217	321	191	864	28.767	1
1242	1614777634.731612	255	217	322	191	865	28.8	1
1243	1614777634.742996	263	216	324	192	865	28.8	1
1244	1614777634.753911	263	216	327	195	865	28.8	1
1245	1614777634.764756	263	216	329	200	866	28.833000000000002	1
1246	1614777634.7763472	263	216	332	205	866	28.833000000000002	1
1247	1614777634.787666	272	216	334	210	867	28.866999999999997	1
1248	1614777634.798049	272	216	336	214	867	28.866999999999997	1
1249	1614777634.809608	272	216	338	218	867	28.866999999999997	1
1250	1614777634.820981	272	216	340	222	867	28.866999999999997	1
1251	1614777634.8316689	280	214	342	226	868	28.9	1
1252	1614777634.8429348	280	214	344	229	868	28.9	1
1253	1614777634.85415	280	214	346	232	869	28.933000000000003	1
1254	1614777634.864725	280	214	347	236	869	28.933000000000003	1
1255	1614777634.876179	289	214	349	239	870	28.967	1
1256	1614777634.88742	289	214	351	242	870	28.967	1
1257	1614777634.898054	289	214	353	245	871	29.0	1
1258	1614777634.909385	289	214	355	247	871	29.0	1
1259	1614777634.920591	289	214	357	249	871	29.0	1
1260	1614777634.931672	298	214	358	251	872	29.033	1
1261	1614777634.942732	298	214	359	253	872	29.033	1
1262	1614777634.953916	298	214	360	255	872	29.033	1
1263	1614777634.964606	298	214	360	256	872	29.033	1
1264	1614777634.9761062	307	213	360	258	873	29.066999999999997	1
1265	1614777634.9871461	307	213	360	259	873	29.066999999999997	1
1266	1614777634.99808	307	213	360	260	874	29.1	1
1267	1614777635.009276	307	213	362	261	874	29.1	1
1268	1614777635.02057	316	213	364	262	874	29.1	1
1269	1614777635.031418	316	213	366	262	874	29.1	1
1270	1614777635.0426779	316	213	368	263	874	29.1	1
1271	1614777635.053758	316	213	369	263	874	29.1	1
1272	1614777635.0646071	316	213	372	264	875	29.133000000000003	1
1273	1614777635.075972	324	212	375	264	875	29.133000000000003	1
1274	1614777635.087059	324	212	379	262	875	29.133000000000003	1
1275	1614777635.0977821	324	212	384	261	876	29.166999999999998	1
1276	1614777635.1090279	333	212	388	259	876	29.166999999999998	1
1277	1614777635.120222	333	212	391	258	877	29.2	1
1278	1614777635.1310039	333	212	396	256	877	29.2	1
1279	1614777635.1425939	342	212	400	256	877	29.2	1
1280	1614777635.1536539	342	212	404	255	878	29.233	1
1281	1614777635.164442	351	212	407	254	878	29.233	1
1282	1614777635.1762419	351	212	411	254	878	29.233	1
1283	1614777635.186836	360	212	414	253	879	29.267	1
1284	1614777635.197737	360	212	417	252	879	29.267	1
1285	1614777635.2090142	369	211	420	251	879	29.267	1
1286	1614777635.220141	369	211	423	251	880	29.3	1
1287	1614777635.23104	369	211	425	250	881	29.333000000000002	1
1288	1614777635.2426438	377	210	427	250	881	29.333000000000002	1
1289	1614777635.253861	377	210	429	249	881	29.333000000000002	1
1290	1614777635.26434	385	211	430	249	882	29.366999999999997	1
1291	1614777635.275644	385	211	433	248	882	29.366999999999997	1
1292	1614777635.287009	385	211	435	246	882	29.366999999999997	1
1293	1614777635.297655	387	205	438	244	883	29.4	1
1294	1614777635.308908	387	205	440	243	883	29.4	1
1295	1614777635.3201609	387	205	442	242	883	29.4	1
1296	1614777635.3310509	387	196	444	242	884	29.433000000000003	1
1297	1614777635.342422	387	196	446	241	884	29.433000000000003	1
1298	1614777635.353595	387	196	447	241	884	29.433000000000003	1
1299	1614777635.364361	387	196	449	241	885	29.467	1
1300	1614777635.375955	387	187	451	242	885	29.467	1
1301	1614777635.3869882	387	187	454	241	885	29.467	1
1302	1614777635.397782	387	187	460	241	886	29.5	1
1303	1614777635.4090312	387	187	468	241	886	29.5	1
1304	1614777635.420301	387	178	475	240	886	29.5	1
1305	1614777635.431149	387	178	481	239	886	29.5	1
1306	1614777635.443882	387	178	487	238	886	29.5	1
1307	1614777635.453574	387	178	493	237	886	29.5	1
1308	1614777635.464458	387	169	499	236	887	29.533	1
1309	1614777635.475708	387	169	504	235	887	29.533	1
1310	1614777635.487093	387	169	508	235	887	29.533	1
1311	1614777635.497706	387	169	513	236	888	29.566999999999997	1
1312	1614777635.508958	387	169	518	236	888	29.566999999999997	1
1313	1614777635.52025	387	160	523	237	888	29.566999999999997	1
1314	1614777635.5312688	387	160	527	237	889	29.6	1
1315	1614777635.542408	387	160	530	237	889	29.6	1
1316	1614777635.553652	387	160	533	237	889	29.6	1
1317	1614777635.564592	389	151	536	237	890	29.633000000000003	1
1318	1614777635.575766	389	151	537	235	891	29.666999999999998	1
1319	1614777635.58693	389	151	538	231	891	29.666999999999998	1
1320	1614777635.5977259	389	151	537	225	892	29.7	1
1321	1614777635.609004	390	143	535	220	892	29.7	1
1322	1614777635.620116	390	143	534	216	892	29.7	1
1323	1614777635.6308599	390	143	533	212	892	29.7	1
1324	1614777635.642365	390	143	532	208	893	29.733	1
1325	1614777635.6536539	391	135	531	204	893	29.733	1
1326	1614777635.664182	391	135	530	201	893	29.733	1
1327	1614777635.675678	391	135	530	197	894	29.767	1
1328	1614777635.686887	391	135	530	195	894	29.767	1
1329	1614777635.697435	392	126	530	193	894	29.767	1
1330	1614777635.708843	392	126	529	191	895	29.8	1
1331	1614777635.7200608	392	126	529	189	895	29.8	1
1332	1614777635.730806	392	126	529	188	895	29.8	1
1333	1614777635.74229	393	118	528	186	896	29.833000000000002	1
1334	1614777635.753498	393	118	527	184	896	29.833000000000002	1
1335	1614777635.764067	393	118	527	182	897	29.866999999999997	1
1336	1614777635.775556	393	118	527	180	897	29.866999999999997	1
1337	1614777635.786908	396	110	527	178	897	29.866999999999997	1
1338	1614777635.797496	396	110	527	175	898	29.9	1
1339	1614777635.808934	396	110	526	174	898	29.9	1
1340	1614777635.819816	396	110	526	172	898	29.9	1
1341	1614777635.83077	397	101	527	171	898	29.9	1
1342	1614777635.8419561	397	101	526	169	898	29.9	1
1343	1614777635.8531868	397	101	526	167	898	29.9	1
1344	1614777635.863957	398	93	526	166	899	29.933000000000003	1
1345	1614777635.87541	398	93	526	165	899	29.933000000000003	1
1346	1614777635.886521	398	93	527	165	899	29.933000000000003	1
1347	1614777635.897247	398	93	527	164	900	29.967	1
1348	1614777635.908918	400	84	527	162	900	29.967	1
1349	1614777635.920064	400	84	528	159	900	29.967	1
1350	1614777635.9325929	400	84	529	154	901	30.0	1
1351	1614777635.9421868	400	84	529	150	901	30.0	1
1352	1614777635.9530768	402	77	530	146	902	30.033	1
1353	1614777635.9638882	402	77	530	143	902	30.033	1
1354	1614777635.976804	402	77	531	140	903	30.066999999999997	1
1355	1614777635.986557	402	77	532	137	903	30.066999999999997	1
1356	1614777635.997292	405	69	532	135	903	30.066999999999997	1
1357	1614777636.008608	405	69	532	132	904	30.1	1
1358	1614777636.019833	405	69	533	130	904	30.1	1
1359	1614777636.030434	405	69	534	127	904	30.1	1
1360	1614777636.042166	405	69	536	126	905	30.133000000000003	1
1361	1614777636.053367	408	61	537	124	905	30.133000000000003	1
1362	1614777636.063978	408	61	538	123	905	30.133000000000003	1
1363	1614777636.075265	408	61	538	121	906	30.166999999999998	1
1364	1614777636.086508	408	61	538	119	906	30.166999999999998	1
1365	1614777636.0971231	410	53	539	118	906	30.166999999999998	1
1366	1614777636.108632	410	53	540	116	907	30.2	1
1367	1614777636.119753	410	53	541	115	907	30.2	1
1368	1614777636.130441	410	53	542	113	907	30.2	1
1369	1614777636.142025	410	53	542	112	908	30.233	1
1370	1614777636.153192	414	45	542	110	908	30.233	1
1371	1614777636.163728	414	45	542	108	908	30.233	1
1372	1614777636.175212	414	45	543	107	909	30.267	1
1373	1614777636.186354	414	45	543	106	909	30.267	1
1374	1614777636.197212	417	38	544	105	910	30.3	1
1375	1614777636.208528	417	38	545	103	910	30.3	1
1376	1614777636.219589	417	38	546	101	910	30.3	1
1377	1614777636.2301722	417	38	548	98	910	30.3	1
1378	1614777636.2416859	419	30	550	93	910	30.3	1
1379	1614777636.2528741	419	30	552	90	910	30.3	1
1380	1614777636.263787	422	22	554	87	911	30.333000000000002	1
1381	1614777636.275038	422	22	556	84	911	30.333000000000002	1
1382	1614777636.2860801	428	15	558	81	911	30.333000000000002	1
1383	1614777636.296854	428	15	560	77	913	30.4	1
1384	1614777636.308236	428	15	562	74	913	30.4	1
1385	1614777636.31949	436	13	563	71	913	30.4	1
1386	1614777636.33028	436	13	564	68	913	30.4	1
1387	1614777636.3416529	444	15	565	66	914	30.433000000000003	1
1388	1614777636.352623	444	15	566	64	914	30.433000000000003	1
1389	1614777636.363499	444	15	567	62	914	30.433000000000003	1
1390	1614777636.375067	452	17	568	60	915	30.467	1
1391	1614777636.386038	452	17	569	58	915	30.467	1
1392	1614777636.396866	460	19	570	56	915	30.467	1
1393	1614777636.408488	460	19	571	55	916	30.5	1
1394	1614777636.41978	460	19	571	53	916	30.5	1
1395	1614777636.430272	460	19	572	51	916	30.5	1
1396	1614777636.441851	468	23	572	50	917	30.533	1
1397	1614777636.45285	468	23	572	49	917	30.533	1
1398	1614777636.463849	468	23	572	47	917	30.533	1
1399	1614777636.475111	468	23	573	46	918	30.566999999999997	1
1400	1614777636.486227	475	26	573	45	918	30.566999999999997	1
1401	1614777636.496839	475	26	574	44	918	30.566999999999997	1
1402	1614777636.510015	475	26	574	44	919	30.6	1
1403	1614777636.519424	475	26	575	43	919	30.6	1
1404	1614777636.530234	482	31	575	42	919	30.6	1
1405	1614777636.541585	482	31	576	42	920	30.633000000000003	1
1406	1614777636.552982	482	31	576	41	920	30.633000000000003	1
1407	1614777636.563431	482	31	577	40	920	30.633000000000003	1
1408	1614777636.574944	482	31	579	39	921	30.666999999999998	1
1409	1614777636.5862641	489	36	583	38	921	30.666999999999998	1
1410	1614777636.5968552	489	36	588	36	922	30.7	1
1411	1614777636.608308	489	36	592	35	922	30.7	1
1412	1614777636.6193619	489	36	596	34	922	30.7	1
1413	1614777636.630356	496	40	599	33	923	30.733	1
1414	1614777636.641613	496	40	601	31	923	30.733	1
1415	1614777636.652678	496	40	604	30	923	30.733	1
1416	1614777636.663385	496	40	606	30	923	30.733	1
1417	1614777636.674869	503	46	610	29	924	30.767	1
1418	1614777636.686238	503	46	613	29	924	30.767	1
1419	1614777636.6968188	503	46	615	28	924	30.767	1
1420	1614777636.708281	503	46	617	28	924	30.767	1
1421	1614777636.719368	510	50	619	27	925	30.8	1
1422	1614777636.730177	510	50	621	26	925	30.8	1
1423	1614777636.741588	510	50	623	25	926	30.833000000000002	1
1424	1614777636.7528882	510	50	625	25	926	30.833000000000002	1
1425	1614777636.76334	517	55	626	25	926	30.833000000000002	1
1426	1614777636.774894	517	55	627	24	927	30.866999999999997	1
1427	1614777636.785901	517	55	628	23	927	30.866999999999997	1
1428	1614777636.796631	517	55	629	22	927	30.866999999999997	1
1429	1614777636.808161	524	60	630	21	927	30.866999999999997	1
1430	1614777636.819224	524	60	632	20	928	30.9	1
1431	1614777636.831473	524	60	633	20	928	30.9	1
1432	1614777636.841361	524	60	634	20	929	30.933000000000003	1
1433	1614777636.852736	531	65	636	20	929	30.933000000000003	1
1434	1614777636.86324	531	65	637	20	929	30.933000000000003	1
1435	1614777636.8765962	531	65	640	21	930	30.967	1
1436	1614777636.886026	531	65	644	23	930	30.967	1
1437	1614777636.8965151	537	69	647	24	930	30.967	1
1438	1614777636.9080179	537	69	651	25	931	31.0	1
1439	1614777636.919401	537	69	654	27	931	31.0	1
1440	1614777636.9307609	537	69	657	29	931	31.0	1
1441	1614777636.9413311	537	69	659	31	932	31.033	1
1442	1614777636.952831	544	75	662	32	932	31.033	1
1443	1614777636.9632661	544	75	664	34	933	31.066999999999997	1
1444	1614777636.974693	544	75	666	35	933	31.066999999999997	1
1445	1614777636.98594	544	75	668	37	933	31.066999999999997	1
1446	1614777636.996767	550	81	669	39	934	31.1	1
1447	1614777637.007911	550	81	672	42	934	31.1	1
1448	1614777637.019198	550	81	674	44	934	31.1	1
1449	1614777637.029825	550	81	676	47	934	31.1	1
1450	1614777637.0414462	556	87	677	49	934	31.1	1
1451	1614777637.052487	556	87	679	52	935	31.133000000000003	1
1452	1614777637.063058	556	87	681	53	935	31.133000000000003	1
1453	1614777637.074895	556	87	683	55	935	31.133000000000003	1
1454	1614777637.085903	561	94	684	56	936	31.166999999999998	1
1455	1614777637.0963118	561	94	686	58	936	31.166999999999998	1
1456	1614777637.108835	561	94	688	60	936	31.166999999999998	1
1457	1614777637.118968	561	94	689	62	937	31.2	1
1458	1614777637.129835	567	101	691	63	937	31.2	1
1459	1614777637.141129	567	101	692	65	938	31.233	1
1460	1614777637.15228	567	101	694	66	938	31.233	1
1461	1614777637.163331	567	101	695	68	938	31.233	1
1462	1614777637.1744971	567	101	696	69	939	31.267	1
1463	1614777637.18579	573	106	697	71	939	31.267	1
1464	1614777637.19618	573	106	698	73	939	31.267	1
1465	1614777637.207966	573	106	699	74	940	31.3	1
1466	1614777637.2190552	573	106	700	75	940	31.3	1
1467	1614777637.229645	581	109	702	77	940	31.3	1
1468	1614777637.241184	581	109	703	78	941	31.333000000000002	1
1469	1614777637.252263	581	109	703	80	941	31.333000000000002	1
1470	1614777637.262967	581	109	704	81	941	31.333000000000002	1
1471	1614777637.274587	589	111	705	83	942	31.366999999999997	1
1472	1614777637.285682	589	111	708	85	942	31.366999999999997	1
1473	1614777637.297009	589	111	712	88	942	31.366999999999997	1
1474	1614777637.307781	589	111	716	92	943	31.4	1
1475	1614777637.31885	597	110	720	96	943	31.4	1
1476	1614777637.329535	597	110	722	100	943	31.4	1
1477	1614777637.340909	597	110	725	103	944	31.433000000000003	1
1478	1614777637.352091	606	110	727	106	944	31.433000000000003	1
1479	1614777637.362816	606	110	730	109	945	31.467	1
1480	1614777637.37425	606	110	732	112	945	31.467	1
1481	1614777637.385494	615	110	734	115	945	31.467	1
1482	1614777637.396035	615	110	736	118	945	31.467	1
1483	1614777637.407779	615	110	737	120	945	31.467	1
1484	1614777637.419146	624	111	739	123	946	31.5	1
1485	1614777637.42962	624	111	740	125	946	31.5	1
1486	1614777637.441189	624	111	741	127	946	31.5	1
1487	1614777637.452157	624	111	742	130	947	31.533	1
1488	1614777637.462798	633	111	743	132	947	31.533	1
1489	1614777637.4743881	633	111	745	134	947	31.533	1
1490	1614777637.48542	633	111	746	135	948	31.566999999999997	1
1491	1614777637.49607	633	111	747	135	948	31.566999999999997	1
1492	1614777637.5075538	641	113	748	137	948	31.566999999999997	1
1493	1614777637.518747	641	113	750	139	949	31.6	1
1494	1614777637.531182	641	113	751	141	949	31.6	1
